TSS;COD;BOD;nitrate;TN;ammonia;phosphate;TP
0.5;3.601;2.16;16.82;11.4065;1.0442;17.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;18.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;19.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;20.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;21.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;22.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;23.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;24.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;25.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;26.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;27.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;28.86;1.3176
;;;;;;;
0.5;3.601;2.16;16.82;11.4065;1.0442;29.86;1.3176
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
;;;;;;;
1.45;9.961;4.1112;9.28;16.485;0.846;2.99;1.5228
